"Date","Price","Open","High","Low","Vol.","Change %"
"06/28/2023","1,907.42","1,913.59","1,917.24","1,902.84","","-0.31%"
"06/27/2023","1,913.35","1,923.21","1,930.85","1,911.19","","-0.49%"
"06/26/2023","1,922.85","1,924.30","1,933.48","1,921.59","","0.08%"
"06/23/2023","1,921.36","1,913.80","1,937.10","1,910.24","","0.41%"
"06/22/2023","1,913.52","1,932.09","1,935.00","1,912.34","","-0.97%"
"06/21/2023","1,932.26","1,935.42","1,939.55","1,919.34","","-0.19%"
"06/20/2023","1,935.91","1,950.90","1,956.87","1,929.77","","-0.73%"
"06/19/2023","1,950.12","1,957.99","1,958.93","1,947.80","","-0.37%"
"06/16/2023","1,957.36","1,957.68","1,968.00","1,953.42","","-0.01%"
"06/15/2023","1,957.65","1,943.44","1,960.34","1,925.30","","0.75%"
"06/14/2023","1,942.99","1,943.49","1,960.41","1,939.73","","-0.02%"
"06/13/2023","1,943.33","1,957.69","1,970.74","1,939.99","","-0.69%"
"06/12/2023","1,956.92","1,960.25","1,967.55","1,948.80","","-0.19%"
"06/09/2023","1,960.60","1,968.10","1,973.09","1,956.73","","-0.36%"
"06/08/2023","1,967.76","1,940.59","1,970.50","1,939.81","","1.45%"
"06/07/2023","1,939.63","1,963.59","1,970.26","1,939.80","","-1.18%"
"06/06/2023","1,962.85","1,962.11","1,966.85","1,954.00","","0.06%"
"06/05/2023","1,961.76","1,947.59","1,964.13","1,938.14","","0.73%"
"06/02/2023","1,947.63","1,978.14","1,983.52","1,947.67","","-1.53%"
"06/01/2023","1,977.88","1,962.80","1,983.27","1,953.43","","0.79%"
"05/31/2023","1,962.30","1,959.30","1,975.34","1,953.67","","0.16%"
"05/30/2023","1,959.14","1,944.19","1,963.63","1,932.08","","0.84%"
"05/29/2023","1,942.84","1,944.09","1,949.75","1,940.30","","-0.18%"
"05/26/2023","1,946.33","1,940.69","1,957.40","1,936.84","","0.31%"
"05/25/2023","1,940.34","1,958.13","1,964.95","1,938.86","","-0.85%"
"05/24/2023","1,957.01","1,975.19","1,985.30","1,956.51","","-0.90%"
"05/23/2023","1,974.73","1,971.99","1,977.80","1,954.29","","0.27%"
"05/22/2023","1,969.43","1,977.80","1,982.66","1,968.40","","-0.36%"
"05/19/2023","1,976.56","1,957.40","1,984.09","1,954.05","","0.94%"
"05/18/2023","1,958.05","1,981.52","1,986.12","1,951.97","","-1.19%"
"05/17/2023","1,981.72","1,988.94","1,993.13","1,974.80","","-0.35%"
"05/16/2023","1,988.60","2,015.90","2,018.94","1,985.47","","-1.58%"
"05/15/2023","2,020.60","2,011.72","2,022.20","2,007.28","","0.47%"
"05/12/2023","2,011.15","2,015.19","2,022.56","2,001.05","","-0.22%"
"05/11/2023","2,015.55","2,030.56","2,041.44","2,011.19","","-0.69%"
"05/10/2023","2,029.51","2,034.19","2,048.22","2,021.57","","-0.23%"
"05/09/2023","2,034.17","2,022.24","2,037.70","2,019.50","","0.63%"
"05/08/2023","2,021.39","2,015.95","2,029.63","2,014.10","","0.24%"
"05/05/2023","2,016.54","2,051.73","2,053.13","1,999.30","","-1.69%"
"05/04/2023","2,051.11","2,036.86","2,073.29","2,030.34","","0.59%"
"05/03/2023","2,039.02","2,014.80","2,040.69","2,007.96","","1.13%"
"05/02/2023","2,016.28","1,982.81","2,019.54","1,978.38","","1.73%"
"05/01/2023","1,982.05","1,991.34","2,006.05","1,977.05","","-0.38%"
"04/28/2023","1,989.65","1,986.75","1,995.13","1,976.08","","0.09%"
"04/27/2023","1,987.87","1,987.58","2,003.45","1,973.80","","-0.08%"
"04/26/2023","1,989.48","2,000.63","2,009.51","1,983.43","","-0.42%"
"04/25/2023","1,997.87","1,991.45","2,003.90","1,976.14","","0.45%"
"04/24/2023","1,988.88","1,981.34","1,990.97","1,974.19","","0.30%"
"04/21/2023","1,982.89","2,004.29","2,005.75","1,971.65","","-1.07%"
"04/20/2023","2,004.34","1,993.58","2,012.74","1,990.49","","0.56%"
"04/19/2023","1,993.26","2,007.49","2,008.33","1,969.28","","-0.58%"
"04/18/2023","2,004.93","1,995.19","2,011.98","1,991.33","","0.51%"
"04/17/2023","1,994.77","2,001.85","2,015.13","1,981.34","","-0.41%"
"04/14/2023","2,003.04","2,040.40","2,047.60","1,992.41","","-1.80%"
"04/13/2023","2,039.73","2,014.00","2,048.84","2,012.45","","1.24%"
"04/12/2023","2,014.67","2,003.67","2,028.40","2,001.18","","0.58%"
"04/11/2023","2,003.14","1,990.36","2,007.58","1,988.72","","0.66%"
"04/10/2023","1,989.95","2,008.30","2,011.17","1,981.59","","-0.90%"
"04/06/2023","2,008.02","2,020.13","2,021.63","2,000.88","","-0.61%"
"04/05/2023","2,020.35","2,020.44","2,032.20","2,009.99","","0.02%"
"04/04/2023","2,019.97","1,984.59","2,025.19","1,977.01","","1.81%"
"04/03/2023","1,984.11","1,970.84","1,990.64","1,949.82","","0.82%"
"03/31/2023","1,967.90","1,978.62","1,987.84","1,966.89","","-0.62%"
"03/30/2023","1,980.25","1,962.58","1,984.40","1,955.44","","0.83%"
"03/29/2023","1,964.04","1,972.82","1,974.64","1,958.62","","-0.49%"
"03/28/2023","1,973.69","1,957.23","1,975.45","1,948.66","","0.88%"
"03/27/2023","1,956.56","1,977.66","1,979.89","1,943.68","","-1.04%"
"03/24/2023","1,977.22","1,993.99","2,003.19","1,975.18","","-0.82%"
"03/23/2023","1,993.50","1,967.91","2,003.43","1,964.39","","1.21%"
"03/22/2023","1,969.58","1,940.44","1,978.93","1,934.33","","1.52%"
"03/21/2023","1,940.15","1,979.17","1,985.30","1,935.41","","-1.95%"
"03/20/2023","1,978.71","1,987.59","2,010.19","1,965.77","","-0.46%"
"03/17/2023","1,987.93","1,920.00","1,989.80","1,918.33","","3.59%"
"03/16/2023","1,919.12","1,920.54","1,934.12","1,907.55","","0.05%"
"03/15/2023","1,918.10","1,903.91","1,937.46","1,885.78","","0.84%"
"03/14/2023","1,902.12","1,913.19","1,914.52","1,895.17","","-0.58%"
"03/13/2023","1,913.23","1,869.01","1,914.79","1,869.01","","2.43%"
"03/10/2023","1,867.83","1,830.96","1,870.28","1,827.71","","2.02%"
"03/09/2023","1,830.89","1,813.65","1,835.56","1,811.84","","0.95%"
"03/08/2023","1,813.59","1,813.61","1,824.38","1,809.40","","0.00%"
"03/07/2023","1,813.52","1,846.92","1,852.26","1,812.72","","-1.80%"
"03/06/2023","1,846.85","1,855.35","1,858.84","1,845.08","","-0.44%"
"03/03/2023","1,854.97","1,836.10","1,856.47","1,834.51","","1.03%"
"03/02/2023","1,836.00","1,837.20","1,838.94","1,829.44","","-0.04%"
"03/01/2023","1,836.81","1,827.24","1,845.05","1,823.05","","0.53%"
"02/28/2023","1,827.15","1,817.38","1,831.27","1,804.65","","0.54%"
"02/27/2023","1,817.31","1,812.01","1,820.22","1,806.68","","0.36%"
"02/24/2023","1,810.81","1,822.74","1,827.98","1,808.91","","-0.65%"
"02/23/2023","1,822.64","1,825.12","1,834.43","1,817.55","","-0.13%"
"02/22/2023","1,825.04","1,834.71","1,846.26","1,823.05","","-0.51%"
"02/21/2023","1,834.32","1,841.71","1,844.44","1,829.70","","-0.37%"
"02/20/2023","1,841.14","1,842.73","1,847.86","1,837.09","","-0.02%"
"02/17/2023","1,841.59","1,837.52","1,843.77","1,818.34","","0.23%"
"02/16/2023","1,837.44","1,836.56","1,845.45","1,827.18","","0.07%"
"02/15/2023","1,836.19","1,854.35","1,860.18","1,830.20","","-0.98%"
"02/14/2023","1,854.29","1,853.67","1,871.03","1,843.20","","0.05%"
"02/13/2023","1,853.39","1,865.69","1,866.83","1,850.42","","-0.60%"
"02/10/2023","1,864.67","1,861.68","1,872.31","1,852.69","","0.18%"
"02/09/2023","1,861.39","1,875.64","1,890.69","1,858.89","","-0.76%"
"02/08/2023","1,875.59","1,874.05","1,886.28","1,867.40","","0.09%"
"02/07/2023","1,873.81","1,867.39","1,884.45","1,864.94","","0.35%"
"02/06/2023","1,867.36","1,865.17","1,881.54","1,860.39","","0.10%"
"02/03/2023","1,865.53","1,912.57","1,918.72","1,861.41","","-2.45%"
"02/02/2023","1,912.37","1,950.54","1,959.77","1,911.33","","-1.95%"
"02/01/2023","1,950.42","1,927.92","1,954.63","1,920.56","","1.17%"
"01/31/2023","1,927.88","1,922.82","1,931.15","1,900.74","","0.28%"
"01/30/2023","1,922.52","1,928.40","1,934.61","1,920.58","","-0.25%"
"01/27/2023","1,927.34","1,929.40","1,935.15","1,916.65","","-0.09%"
"01/26/2023","1,928.99","1,946.09","1,949.27","1,918.74","","-0.87%"
"01/25/2023","1,945.93","1,937.54","1,948.12","1,919.88","","0.44%"
"01/24/2023","1,937.45","1,931.35","1,942.93","1,916.82","","0.32%"
"01/23/2023","1,931.30","1,926.20","1,935.69","1,911.44","","0.25%"
"01/20/2023","1,926.57","1,931.48","1,937.72","1,920.58","","-0.25%"
"01/19/2023","1,931.39","1,903.83","1,935.40","1,900.48","","1.45%"
"01/18/2023","1,903.76","1,908.46","1,926.30","1,896.56","","-0.24%"
"01/17/2023","1,908.39","1,917.81","1,919.83","1,903.51","","-0.50%"
"01/16/2023","1,918.00","1,920.39","1,929.24","1,910.74","","-0.12%"
"01/13/2023","1,920.21","1,897.03","1,922.24","1,891.80","","1.23%"
"01/12/2023","1,896.86","1,876.43","1,901.88","1,873.64","","1.09%"
"01/11/2023","1,876.38","1,877.30","1,887.09","1,866.75","","-0.05%"
"01/10/2023","1,877.27","1,871.66","1,881.04","1,867.37","","0.30%"
"01/09/2023","1,871.59","1,865.45","1,881.80","1,864.59","","0.32%"
"01/06/2023","1,865.71","1,833.27","1,870.37","1,830.53","","1.77%"
"01/05/2023","1,833.19","1,854.19","1,859.36","1,824.68","","-1.13%"
"01/04/2023","1,854.09","1,839.51","1,865.49","1,835.92","","0.79%"
"01/03/2023","1,839.49","1,826.14","1,850.69","1,824.42","","0.87%"
"01/02/2023","1,823.69","1,823.85","1,823.94","1,823.85","","-0.04%"
"12/30/2022","1,824.40","1,815.14","1,826.73","1,809.84","","0.52%"
"12/29/2022","1,814.89","1,804.16","1,820.52","1,802.02","","0.60%"
"12/28/2022","1,804.09","1,814.00","1,815.18","1,796.56","","-0.54%"
"12/27/2022","1,813.93","1,796.67","1,833.39","1,796.20","","0.91%"
"12/26/2022","1,797.61","1,798.57","1,798.78","1,798.04","","-0.02%"
"12/23/2022","1,797.91","1,792.65","1,803.60","1,789.62","","0.30%"
"12/22/2022","1,792.57","1,814.20","1,821.10","1,784.11","","-1.19%"
"12/21/2022","1,814.13","1,818.06","1,824.39","1,811.24","","-0.18%"
"12/20/2022","1,817.41","1,787.49","1,821.60","1,784.21","","1.68%"
"12/19/2022","1,787.44","1,793.13","1,799.10","1,783.48","","-0.27%"
"12/16/2022","1,792.34","1,776.72","1,794.69","1,773.89","","0.88%"
"12/15/2022","1,776.66","1,807.40","1,809.09","1,772.00","","-1.69%"
"12/14/2022","1,807.27","1,810.49","1,814.19","1,796.07","","-0.17%"
"12/13/2022","1,810.29","1,781.21","1,824.87","1,779.81","","1.64%"
"12/12/2022","1,781.15","1,797.35","1,798.00","1,777.22","","-0.86%"
"12/09/2022","1,796.63","1,789.30","1,806.45","1,787.96","","0.41%"
"12/08/2022","1,789.23","1,786.29","1,795.18","1,780.96","","0.17%"
"12/07/2022","1,786.22","1,771.14","1,790.92","1,768.32","","0.86%"
"12/06/2022","1,770.91","1,768.67","1,781.46","1,765.72","","0.14%"
"12/05/2022","1,768.39","1,797.92","1,810.33","1,765.32","","-1.64%"
"12/02/2022","1,797.82","1,803.15","1,804.93","1,778.26","","-0.28%"
"12/01/2022","1,802.89","1,768.54","1,804.32","1,767.36","","1.95%"
"11/30/2022","1,768.45","1,749.82","1,770.39","1,744.41","","1.07%"
"11/29/2022","1,749.73","1,740.82","1,759.33","1,738.98","","0.52%"
"11/28/2022","1,740.75","1,755.00","1,764.08","1,739.14","","-0.88%"
"11/25/2022","1,756.14","1,756.48","1,761.58","1,745.46","","0.07%"
"11/24/2022","1,754.96","1,749.53","1,759.08","1,749.03","","0.32%"
"11/23/2022","1,749.28","1,740.30","1,753.54","1,728.25","","0.52%"
"11/22/2022","1,740.24","1,738.48","1,749.98","1,736.61","","0.14%"
"11/21/2022","1,737.81","1,750.82","1,753.52","1,732.03","","-0.68%"
"11/18/2022","1,749.74","1,760.74","1,767.98","1,747.04","","-0.63%"
"11/17/2022","1,760.87","1,773.82","1,775.20","1,754.13","","-0.73%"
"11/16/2022","1,773.77","1,778.34","1,785.49","1,769.82","","-0.25%"
"11/15/2022","1,778.25","1,771.88","1,786.68","1,766.56","","0.36%"
"11/14/2022","1,771.80","1,771.42","1,775.36","1,752.90","","0.06%"
"11/11/2022","1,770.69","1,754.92","1,773.17","1,746.85","","0.91%"
"11/10/2022","1,754.75","1,706.40","1,757.59","1,703.32","","2.84%"
"11/09/2022","1,706.32","1,712.60","1,722.94","1,701.79","","-0.36%"
"11/08/2022","1,712.52","1,674.75","1,717.31","1,664.32","","2.26%"
"11/07/2022","1,674.68","1,681.30","1,682.08","1,666.44","","-0.33%"
"11/04/2022","1,680.27","1,629.40","1,682.17","1,628.23","","3.14%"
"11/03/2022","1,629.15","1,635.80","1,641.32","1,616.18","","-0.35%"
"11/02/2022","1,634.89","1,647.77","1,669.60","1,634.40","","-0.77%"
"11/01/2022","1,647.50","1,633.40","1,657.13","1,630.93","","0.88%"
"10/31/2022","1,633.12","1,643.69","1,645.80","1,631.77","","-0.53%"
"10/28/2022","1,641.76","1,663.30","1,667.44","1,637.39","","-1.27%"
"10/27/2022","1,662.94","1,664.50","1,671.09","1,654.81","","-0.09%"
"10/26/2022","1,664.49","1,653.21","1,675.12","1,649.15","","0.72%"
"10/25/2022","1,652.52","1,649.70","1,662.89","1,637.82","","0.24%"
"10/24/2022","1,648.60","1,658.19","1,670.55","1,643.64","","-0.49%"
"10/21/2022","1,656.66","1,628.10","1,659.08","1,617.21","","1.78%"
"10/20/2022","1,627.66","1,629.93","1,645.83","1,621.93","","-0.05%"
"10/19/2022","1,628.49","1,651.99","1,654.90","1,627.25","","-1.41%"
"10/18/2022","1,651.83","1,650.49","1,661.27","1,645.61","","0.11%"
"10/17/2022","1,649.94","1,644.09","1,668.69","1,643.69","","0.50%"
"10/14/2022","1,641.76","1,665.90","1,672.02","1,639.90","","-1.44%"
"10/13/2022","1,665.80","1,673.30","1,682.84","1,642.25","","-0.40%"
"10/12/2022","1,672.51","1,666.49","1,678.90","1,660.95","","0.43%"
"10/11/2022","1,665.31","1,668.40","1,684.44","1,660.45","","-0.16%"
"10/10/2022","1,667.96","1,696.80","1,700.33","1,665.30","","-1.57%"
"10/07/2022","1,694.52","1,711.10","1,715.40","1,690.35","","-0.95%"
"10/06/2022","1,710.85","1,716.06","1,726.09","1,706.53","","-0.29%"
"10/05/2022","1,715.81","1,726.42","1,728.10","1,700.15","","-0.60%"
"10/04/2022","1,726.24","1,699.40","1,729.73","1,694.73","","1.59%"
"10/03/2022","1,699.22","1,661.30","1,701.80","1,659.10","","2.38%"
"09/30/2022","1,659.67","1,661.13","1,675.57","1,658.93","","-0.04%"
"09/29/2022","1,660.29","1,659.88","1,665.12","1,641.05","","0.05%"
"09/28/2022","1,659.44","1,629.26","1,663.17","1,614.35","","1.88%"
"09/27/2022","1,628.80","1,621.99","1,642.94","1,621.77","","0.45%"
"09/26/2022","1,621.57","1,645.40","1,650.02","1,620.80","","-1.31%"
"09/23/2022","1,643.09","1,671.55","1,676.59","1,639.59","","-1.64%"
"09/22/2022","1,670.53","1,675.06","1,685.49","1,655.53","","-0.19%"
"09/21/2022","1,673.74","1,663.67","1,688.15","1,654.15","","0.64%"
"09/20/2022","1,663.11","1,675.47","1,679.34","1,659.60","","-0.76%"
"09/19/2022","1,675.78","1,675.44","1,680.16","1,659.67","","0.05%"
"09/16/2022","1,674.94","1,664.27","1,680.69","1,653.85","","0.67%"
"09/15/2022","1,663.74","1,696.06","1,698.62","1,660.04","","-1.89%"
"09/14/2022","1,695.80","1,701.86","1,707.49","1,693.26","","-0.34%"
"09/13/2022","1,701.55","1,724.75","1,732.34","1,696.70","","-1.31%"
"09/12/2022","1,724.07","1,717.05","1,735.37","1,711.97","","0.47%"
"09/09/2022","1,716.05","1,708.84","1,729.94","1,708.22","","0.51%"
"09/08/2022","1,707.28","1,718.40","1,728.80","1,703.50","","-0.61%"
"09/07/2022","1,717.69","1,701.61","1,719.82","1,690.90","","0.97%"
"09/06/2022","1,701.15","1,710.56","1,727.24","1,699.30","","-0.53%"
"09/05/2022","1,710.21","1,712.99","1,716.34","1,707.47","","-0.07%"
"09/02/2022","1,711.44","1,696.35","1,718.31","1,694.64","","0.91%"
"09/01/2022","1,696.09","1,711.09","1,711.81","1,688.35","","-0.85%"
"08/31/2022","1,710.70","1,723.83","1,726.86","1,709.10","","-0.75%"
"08/30/2022","1,723.55","1,738.36","1,740.93","1,720.85","","-0.82%"
"08/29/2022","1,737.82","1,736.19","1,745.63","1,720.08","","0.06%"
"08/26/2022","1,736.86","1,758.55","1,759.31","1,733.83","","-1.23%"
"08/25/2022","1,758.44","1,751.55","1,765.93","1,749.71","","0.43%"
"08/24/2022","1,750.89","1,748.55","1,755.88","1,742.29","","0.18%"
"08/23/2022","1,747.67","1,736.40","1,754.28","1,730.52","","0.69%"
"08/22/2022","1,735.70","1,747.05","1,749.31","1,727.51","","-0.69%"
"08/19/2022","1,747.83","1,759.30","1,759.88","1,745.19","","-0.59%"
"08/18/2022","1,758.20","1,761.63","1,772.59","1,755.37","","-0.16%"
"08/17/2022","1,761.05","1,775.98","1,782.63","1,759.58","","-0.82%"
"08/16/2022","1,775.54","1,779.74","1,783.37","1,771.33","","-0.19%"
"08/15/2022","1,778.91","1,802.05","1,802.53","1,772.75","","-1.27%"
"08/12/2022","1,801.76","1,790.06","1,802.86","1,784.52","","0.69%"
"08/11/2022","1,789.45","1,792.39","1,799.40","1,783.24","","-0.15%"
"08/10/2022","1,792.13","1,794.21","1,807.90","1,787.32","","-0.11%"
"08/09/2022","1,794.08","1,789.21","1,800.45","1,782.85","","0.31%"
"08/08/2022","1,788.52","1,773.57","1,790.26","1,770.94","","0.81%"
"08/05/2022","1,774.15","1,791.16","1,795.29","1,764.88","","-0.94%"
"08/04/2022","1,790.97","1,765.34","1,795.29","1,763.00","","1.48%"
"08/03/2022","1,764.90","1,760.53","1,772.90","1,754.33","","0.29%"
"08/02/2022","1,759.75","1,772.23","1,788.24","1,759.86","","-0.68%"
"08/01/2022","1,771.73","1,765.05","1,775.22","1,758.05","","0.37%"
"07/29/2022","1,765.22","1,755.81","1,768.17","1,752.19","","0.58%"
"07/28/2022","1,755.11","1,734.61","1,757.43","1,733.59","","1.22%"
"07/27/2022","1,733.89","1,717.41","1,740.60","1,711.46","","0.98%"
"07/26/2022","1,717.00","1,719.69","1,728.36","1,713.20","","-0.10%"
"07/25/2022","1,718.78","1,728.15","1,736.43","1,714.57","","-0.44%"
"07/22/2022","1,726.46","1,718.61","1,739.28","1,712.93","","0.46%"
"07/21/2022","1,718.49","1,696.73","1,720.69","1,680.78","","1.30%"
"07/20/2022","1,696.43","1,711.30","1,714.94","1,692.53","","-0.86%"
"07/19/2022","1,711.07","1,709.27","1,718.64","1,704.96","","0.12%"
"07/18/2022","1,709.01","1,707.94","1,724.05","1,705.89","","0.13%"
"07/15/2022","1,706.78","1,709.81","1,716.92","1,698.82","","-0.16%"
"07/14/2022","1,709.45","1,735.70","1,736.94","1,697.48","","-1.49%"
"07/13/2022","1,735.23","1,726.17","1,745.54","1,707.38","","0.55%"
"07/12/2022","1,725.81","1,733.99","1,743.49","1,722.93","","-0.45%"
"07/11/2022","1,733.67","1,742.86","1,744.92","1,731.01","","-0.47%"
"07/08/2022","1,741.82","1,740.05","1,752.50","1,733.24","","0.13%"
"07/07/2022","1,739.61","1,738.93","1,749.14","1,735.95","","0.08%"
"07/06/2022","1,738.30","1,764.87","1,773.06","1,731.75","","-1.48%"
"07/05/2022","1,764.35","1,808.74","1,812.42","1,763.48","","-2.47%"
"07/04/2022","1,809.12","1,812.27","1,814.36","1,803.45","","-0.06%"
"07/01/2022","1,810.18","1,807.31","1,812.09","1,784.10","","0.18%"
"06/30/2022","1,806.89","1,817.80","1,825.90","1,802.20","","-0.56%"
"06/29/2022","1,817.11","1,819.95","1,833.24","1,812.10","","-0.14%"
"06/28/2022","1,819.69","1,822.85","1,830.09","1,818.20","","-0.17%"
"06/27/2022","1,822.73","1,838.15","1,841.34","1,820.40","","-0.19%"
"06/24/2022","1,826.18","1,822.88","1,832.15","1,816.70","","0.21%"
"06/23/2022","1,822.43","1,837.87","1,846.19","1,821.88","","-0.81%"
"06/22/2022","1,837.39","1,832.96","1,848.44","1,823.23","","0.26%"
"06/21/2022","1,832.56","1,838.37","1,844.15","1,828.29","","-0.31%"
"06/20/2022","1,838.29","1,840.40","1,846.42","1,834.49","","-0.06%"
"06/17/2022","1,839.35","1,857.34","1,858.29","1,833.72","","-0.93%"
"06/16/2022","1,856.71","1,833.99","1,857.91","1,815.95","","1.27%"
"06/15/2022","1,833.38","1,808.35","1,841.74","1,807.24","","1.40%"
"06/14/2022","1,808.10","1,819.10","1,832.19","1,804.65","","-0.59%"
"06/13/2022","1,818.77","1,875.80","1,877.38","1,818.90","","-2.79%"
"06/10/2022","1,870.96","1,848.09","1,876.47","1,825.02","","1.26%"
"06/09/2022","1,847.61","1,853.53","1,855.52","1,839.60","","-0.30%"
"06/08/2022","1,853.26","1,852.51","1,859.90","1,844.35","","0.07%"
"06/07/2022","1,851.97","1,841.60","1,855.86","1,836.73","","0.60%"
"06/06/2022","1,841.00","1,850.29","1,858.15","1,840.50","","-0.53%"
"06/03/2022","1,850.77","1,868.53","1,874.30","1,847.02","","-0.93%"
"06/02/2022","1,868.13","1,846.44","1,870.69","1,843.76","","1.22%"
"06/01/2022","1,845.55","1,837.37","1,850.40","1,828.28","","0.46%"
"05/31/2022","1,837.09","1,856.40","1,857.69","1,834.90","","-1.03%"
"05/30/2022","1,856.21","1,852.19","1,864.34","1,847.92","","0.19%"
"05/27/2022","1,852.73","1,850.48","1,862.30","1,847.76","","0.15%"
"05/26/2022","1,850.02","1,853.48","1,854.71","1,841.14","","-0.15%"
"05/25/2022","1,852.83","1,865.09","1,868.40","1,842.94","","-0.70%"
"05/24/2022","1,865.90","1,853.59","1,869.99","1,849.06","","0.68%"
"05/23/2022","1,853.22","1,846.53","1,865.65","1,844.08","","0.41%"
"05/20/2022","1,845.68","1,842.12","1,849.59","1,832.35","","0.22%"
"05/19/2022","1,841.72","1,816.60","1,849.46","1,810.55","","1.44%"
"05/18/2022","1,815.61","1,815.20","1,825.02","1,807.30","","0.05%"
"05/17/2022","1,814.67","1,824.18","1,836.55","1,812.68","","-0.50%"
"05/16/2022","1,823.79","1,811.05","1,827.23","1,786.95","","0.70%"
"05/13/2022","1,811.15","1,822.48","1,829.06","1,799.24","","-0.58%"
"05/12/2022","1,821.72","1,852.58","1,859.30","1,820.93","","-1.64%"
"05/11/2022","1,852.12","1,838.41","1,857.99","1,831.83","","0.76%"
"05/10/2022","1,838.14","1,853.74","1,865.76","1,835.46","","-0.85%"
"05/09/2022","1,853.92","1,883.80","1,885.95","1,851.36","","-1.54%"
"05/06/2022","1,882.96","1,877.30","1,892.93","1,865.84","","0.33%"
"05/05/2022","1,876.84","1,881.47","1,910.03","1,872.48","","-0.22%"
"05/04/2022","1,880.92","1,868.04","1,889.74","1,861.17","","0.70%"
"05/03/2022","1,867.79","1,863.05","1,878.19","1,850.33","","0.27%"
"05/02/2022","1,862.77","1,896.09","1,900.10","1,854.74","","-1.77%"
"04/29/2022","1,896.40","1,894.43","1,919.97","1,892.25","","0.11%"
"04/28/2022","1,894.34","1,886.14","1,897.32","1,872.19","","0.44%"
